overbust,bust,underbust,natural waist,waist,low waist,hip,gender,study
,87.0,,,78.1,,95.0,Cis woman,ANSUR (2012)
,97.2,,,84.0,,101.7,Cis woman,ANSUR (2012)
,85.5,,,75.1,,90.2,Cis woman,ANSUR (2012)
,94.7,,,83.4,,101.2,Cis woman,ANSUR (2012)
,96.7,,,87.8,,105.4,Cis woman,ANSUR (2012)
,102.6,,,87.9,,103.1,Cis woman,ANSUR (2012)
,101.8,,,97.4,,103.9,Cis woman,ANSUR (2012)
,84.9,,,76.0,,90.3,Cis woman,ANSUR (2012)
,104.5,,,96.4,,107.5,Cis woman,ANSUR (2012)
,98.6,,,102.5,,115.5,Cis woman,ANSUR (2012)
,106.4,,,96.6,,110.2,Cis woman,ANSUR (2012)
,87.4,,,76.1,,93.0,Cis woman,ANSUR (2012)
,96.4,,,90.5,,99.8,Cis woman,ANSUR (2012)
,85.8,,,85.1,,100.7,Cis woman,ANSUR (2012)
,99.2,,,90.3,,98.1,Cis woman,ANSUR (2012)
,88.5,,,82.0,,98.9,Cis woman,ANSUR (2012)
,82.8,,,71.9,,93.5,Cis woman,ANSUR (2012)
,92.7,,,81.0,,101.0,Cis woman,ANSUR (2012)
,82.1,,,72.8,,98.5,Cis woman,ANSUR (2012)
,96.8,,,84.5,,100.2,Cis woman,ANSUR (2012)
,85.7,,,80.6,,105.3,Cis woman,ANSUR (2012)
,92.2,,,76.4,,98.0,Cis woman,ANSUR (2012)
,96.7,,,85.4,,97.5,Cis woman,ANSUR (2012)
,84.8,,,74.7,,96.4,Cis woman,ANSUR (2012)
,86.4,,,65.6,,90.2,Cis woman,ANSUR (2012)
,96.2,,,88.6,,101.6,Cis woman,ANSUR (2012)
,83.7,,,80.1,,99.8,Cis woman,ANSUR (2012)
,96.5,,,89.5,,96.6,Cis woman,ANSUR (2012)
,93.1,,,91.6,,99.8,Cis woman,ANSUR (2012)
,79.5,,,68.1,,90.8,Cis woman,ANSUR (2012)
,91.0,,,79.0,,99.6,Cis woman,ANSUR (2012)
,78.6,,,68.0,,92.2,Cis woman,ANSUR (2012)
,78.5,,,72.5,,88.4,Cis woman,ANSUR (2012)
,105.0,,,94.2,,105.5,Cis woman,ANSUR (2012)
,96.4,,,83.8,,95.0,Cis woman,ANSUR (2012)
,97.3,,,88.3,,102.7,Cis woman,ANSUR (2012)
,91.7,,,90.7,,103.2,Cis woman,ANSUR (2012)
,95.3,,,87.8,,104.5,Cis woman,ANSUR (2012)
,103.2,,,98.0,,112.9,Cis woman,ANSUR (2012)
,79.9,,,79.4,,95.5,Cis woman,ANSUR (2012)
,86.4,,,75.4,,98.1,Cis woman,ANSUR (2012)
,99.0,,,84.4,,98.6,Cis woman,ANSUR (2012)
,100.6,,,86.0,,101.3,Cis woman,ANSUR (2012)
,95.1,,,86.5,,100.6,Cis woman,ANSUR (2012)
,99.9,,,90.0,,105.3,Cis woman,ANSUR (2012)
,93.5,,,76.9,,100.2,Cis woman,ANSUR (2012)
,90.5,,,86.3,,106.6,Cis woman,ANSUR (2012)
,104.5,,,93.6,,102.7,Cis woman,ANSUR (2012)
,99.0,,,86.6,,111.6,Cis woman,ANSUR (2012)
,92.2,,,84.2,,101.8,Cis woman,ANSUR (2012)
,89.3,,,81.9,,99.8,Cis woman,ANSUR (2012)
,88.2,,,79.4,,102.5,Cis woman,ANSUR (2012)
,82.8,,,74.6,,91.8,Cis woman,ANSUR (2012)
,100.9,,,87.8,,104.0,Cis woman,ANSUR (2012)
,92.5,,,83.5,,98.0,Cis woman,ANSUR (2012)
,80.5,,,69.0,,85.3,Cis woman,ANSUR (2012)
,91.8,,,80.0,,98.2,Cis woman,ANSUR (2012)
,94.1,,,84.8,,103.4,Cis woman,ANSUR (2012)
,80.8,,,69.4,,87.6,Cis woman,ANSUR (2012)
,89.3,,,76.5,,99.7,Cis woman,ANSUR (2012)
,90.4,,,88.5,,109.0,Cis woman,ANSUR (2012)
,93.7,,,79.7,,98.0,Cis woman,ANSUR (2012)
,86.9,,,83.1,,101.9,Cis woman,ANSUR (2012)
,90.2,,,84.0,,97.5,Cis woman,ANSUR (2012)
,92.6,,,87.1,,105.9,Cis woman,ANSUR (2012)
,103.1,,,95.5,,110.9,Cis woman,ANSUR (2012)
,94.8,,,93.6,,118.8,Cis woman,ANSUR (2012)
,108.6,,,90.5,,109.4,Cis woman,ANSUR (2012)
,105.3,,,100.5,,105.2,Cis woman,ANSUR (2012)
,83.8,,,75.6,,95.2,Cis woman,ANSUR (2012)
,84.0,,,71.9,,88.7,Cis woman,ANSUR (2012)
,94.5,,,79.4,,98.7,Cis woman,ANSUR (2012)
,105.8,,,96.7,,107.4,Cis woman,ANSUR (2012)
,91.5,,,84.6,,97.2,Cis woman,ANSUR (2012)
,85.3,,,73.8,,95.2,Cis woman,ANSUR (2012)
,87.5,,,79.0,,96.0,Cis woman,ANSUR (2012)
,102.1,,,92.6,,106.4,Cis woman,ANSUR (2012)
,101.5,,,85.3,,101.4,Cis woman,ANSUR (2012)
,99.5,,,88.6,,95.4,Cis woman,ANSUR (2012)
,112.7,,,97.0,,110.2,Cis woman,ANSUR (2012)
,103.8,,,100.0,,114.6,Cis woman,ANSUR (2012)
,101.1,,,95.6,,118.9,Cis woman,ANSUR (2012)
,90.8,,,84.0,,97.5,Cis woman,ANSUR (2012)
,87.0,,,74.9,,91.4,Cis woman,ANSUR (2012)
,99.2,,,90.5,,114.0,Cis woman,ANSUR (2012)
,98.8,,,84.7,,107.8,Cis woman,ANSUR (2012)
,102.2,,,93.3,,113.3,Cis woman,ANSUR (2012)
,99.5,,,88.3,,98.0,Cis woman,ANSUR (2012)
,87.7,,,71.0,,90.8,Cis woman,ANSUR (2012)
,84.0,,,82.5,,111.6,Cis woman,ANSUR (2012)
,103.5,,,86.6,,110.5,Cis woman,ANSUR (2012)
,80.7,,,66.8,,91.8,Cis woman,ANSUR (2012)
,106.3,,,112.1,,101.5,Cis woman,ANSUR (2012)
,115.3,,,112.1,,115.0,Cis woman,ANSUR (2012)
,81.5,,,68.0,,94.5,Cis woman,ANSUR (2012)
,99.9,,,86.3,,103.5,Cis woman,ANSUR (2012)
,114.5,,,112.7,,123.2,Cis woman,ANSUR (2012)
,91.5,,,80.1,,98.5,Cis woman,ANSUR (2012)
,106.5,,,94.2,,108.6,Cis woman,ANSUR (2012)
,103.2,,,90.0,,97.4,Cis woman,ANSUR (2012)
,89.6,,,77.5,,98.4,Cis woman,ANSUR (2012)
,83.7,,,70.2,,92.9,Cis woman,ANSUR (2012)
,91.3,,,78.3,,98.2,Cis woman,ANSUR (2012)
,118.8,,,103.2,,105.6,Cis woman,ANSUR (2012)
,103.0,,,98.1,,113.0,Cis woman,ANSUR (2012)
,113.9,,,109.0,,110.0,Cis woman,ANSUR (2012)
,86.9,,,78.0,,109.4,Cis woman,ANSUR (2012)
,77.3,,,72.6,,95.7,Cis woman,ANSUR (2012)
,105.2,,,90.8,,100.4,Cis woman,ANSUR (2012)
,86.0,,,72.5,,91.8,Cis woman,ANSUR (2012)
,104.5,,,93.3,,107.0,Cis woman,ANSUR (2012)
,93.2,,,78.1,,93.5,Cis woman,ANSUR (2012)
,95.3,,,86.7,,110.1,Cis woman,ANSUR (2012)
,85.4,,,77.1,,98.6,Cis woman,ANSUR (2012)
,103.3,,,99.1,,103.1,Cis woman,ANSUR (2012)
,93.9,,,85.0,,92.3,Cis woman,ANSUR (2012)
,95.4,,,81.4,,98.9,Cis woman,ANSUR (2012)
,89.3,,,83.0,,90.1,Cis woman,ANSUR (2012)
,86.7,,,86.2,,102.5,Cis woman,ANSUR (2012)
,84.2,,,70.1,,97.3,Cis woman,ANSUR (2012)
,86.6,,,80.7,,107.9,Cis woman,ANSUR (2012)
,95.7,,,95.7,,111.1,Cis woman,ANSUR (2012)
,103.6,,,92.2,,111.8,Cis woman,ANSUR (2012)
,99.2,,,89.5,,110.3,Cis woman,ANSUR (2012)
,104.0,,,94.0,,102.1,Cis woman,ANSUR (2012)
,102.1,,,91.2,,108.8,Cis woman,ANSUR (2012)
,94.6,,,81.8,,102.6,Cis woman,ANSUR (2012)
,96.1,,,83.0,,105.0,Cis woman,ANSUR (2012)
,110.0,,,94.4,,111.7,Cis woman,ANSUR (2012)
,99.4,,,84.0,,97.2,Cis woman,ANSUR (2012)
,93.7,,,82.4,,107.0,Cis woman,ANSUR (2012)
,92.0,,,90.4,,100.0,Cis woman,ANSUR (2012)
,92.5,,,82.5,,98.9,Cis woman,ANSUR (2012)
,96.5,,,90.8,,104.7,Cis woman,ANSUR (2012)
,107.4,,,90.1,,107.3,Cis woman,ANSUR (2012)
,97.6,,,84.7,,101.0,Cis woman,ANSUR (2012)
,94.1,,,84.2,,107.4,Cis woman,ANSUR (2012)
,104.5,,,107.7,,111.3,Cis woman,ANSUR (2012)
,90.2,,,77.0,,100.3,Cis woman,ANSUR (2012)
,100.1,,,85.6,,116.4,Cis woman,ANSUR (2012)
,93.5,,,76.3,,104.2,Cis woman,ANSUR (2012)
,80.2,,,68.2,,88.5,Cis woman,ANSUR (2012)
,92.8,,,84.1,,87.8,Cis woman,ANSUR (2012)
,112.9,,,110.6,,117.8,Cis woman,ANSUR (2012)
,106.1,,,104.5,,119.4,Cis woman,ANSUR (2012)
,100.5,,,99.3,,105.3,Cis woman,ANSUR (2012)
,104.8,,,101.7,,108.0,Cis woman,ANSUR (2012)
,91.5,,,85.1,,103.2,Cis woman,ANSUR (2012)
,92.0,,,86.0,,110.2,Cis woman,ANSUR (2012)
,93.2,,,78.5,,101.5,Cis woman,ANSUR (2012)
,89.4,,,76.5,,95.1,Cis woman,ANSUR (2012)
,85.4,,,73.7,,95.4,Cis woman,ANSUR (2012)
,104.5,,,95.3,,102.9,Cis woman,ANSUR (2012)
,105.6,,,97.3,,113.4,Cis woman,ANSUR (2012)
,109.3,,,95.8,,113.5,Cis woman,ANSUR (2012)
,95.2,,,81.2,,102.8,Cis woman,ANSUR (2012)
,84.7,,,92.3,,107.1,Cis woman,ANSUR (2012)
,100.5,,,87.8,,107.0,Cis woman,ANSUR (2012)
,96.8,,,81.6,,110.2,Cis woman,ANSUR (2012)
,85.2,,,83.1,,103.2,Cis woman,ANSUR (2012)
,101.0,,,90.3,,115.9,Cis woman,ANSUR (2012)
,90.2,,,82.4,,104.3,Cis woman,ANSUR (2012)
,99.0,,,97.2,,107.0,Cis woman,ANSUR (2012)
,88.8,,,80.0,,96.0,Cis woman,ANSUR (2012)
,84.8,,,77.2,,96.5,Cis woman,ANSUR (2012)
,100.1,,,92.5,,99.0,Cis woman,ANSUR (2012)
,92.3,,,84.0,,99.1,Cis woman,ANSUR (2012)
,95.4,,,82.9,,103.7,Cis woman,ANSUR (2012)
,108.3,,,96.8,,110.7,Cis woman,ANSUR (2012)
,105.3,,,109.5,,126.6,Cis woman,ANSUR (2012)
,116.7,,,105.0,,118.1,Cis woman,ANSUR (2012)
,82.6,,,69.6,,88.2,Cis woman,ANSUR (2012)
,81.8,,,76.0,,92.6,Cis woman,ANSUR (2012)
,93.0,,,73.6,,98.7,Cis woman,ANSUR (2012)
,81.8,,,65.1,,87.4,Cis woman,ANSUR (2012)
,96.6,,,83.7,,103.5,Cis woman,ANSUR (2012)
,94.6,,,79.8,,100.3,Cis woman,ANSUR (2012)
,93.1,,,88.0,,99.0,Cis woman,ANSUR (2012)
,91.3,,,79.0,,101.0,Cis woman,ANSUR (2012)
,105.3,,,104.5,,104.2,Cis woman,ANSUR (2012)
,98.4,,,103.3,,117.4,Cis woman,ANSUR (2012)
,92.0,,,75.7,,99.6,Cis woman,ANSUR (2012)
,95.1,,,88.5,,107.7,Cis woman,ANSUR (2012)
,92.1,,,89.3,,105.0,Cis woman,ANSUR (2012)
,93.5,,,96.8,,111.2,Cis woman,ANSUR (2012)
,90.3,,,93.0,,100.5,Cis woman,ANSUR (2012)
,97.9,,,83.7,,105.1,Cis woman,ANSUR (2012)
,88.2,,,84.0,,101.9,Cis woman,ANSUR (2012)
,98.1,,,90.0,,106.4,Cis woman,ANSUR (2012)
,105.3,,,95.5,,109.7,Cis woman,ANSUR (2012)
,88.7,,,79.6,,96.4,Cis woman,ANSUR (2012)
,96.4,,,83.3,,97.5,Cis woman,ANSUR (2012)
,101.6,,,89.1,,114.7,Cis woman,ANSUR (2012)
,86.3,,,65.6,,86.6,Cis woman,ANSUR (2012)
,97.8,,,80.8,,100.8,Cis woman,ANSUR (2012)
,92.6,,,80.3,,99.5,Cis woman,ANSUR (2012)
,91.3,,,80.7,,97.9,Cis woman,ANSUR (2012)
,98.1,,,86.5,,99.3,Cis woman,ANSUR (2012)
,94.5,,,87.6,,102.4,Cis woman,ANSUR (2012)
,83.6,,,72.3,,93.6,Cis woman,ANSUR (2012)
,111.2,,,105.6,,118.1,Cis woman,ANSUR (2012)
,81.4,,,71.1,,100.1,Cis woman,ANSUR (2012)
,94.3,,,78.0,,97.7,Cis woman,ANSUR (2012)
,92.4,,,77.8,,105.5,Cis woman,ANSUR (2012)
,76.4,,,63.7,,88.0,Cis woman,ANSUR (2012)
,87.3,,,79.0,,99.4,Cis woman,ANSUR (2012)
,84.5,,,71.8,,90.5,Cis woman,ANSUR (2012)
,86.1,,,84.0,,98.1,Cis woman,ANSUR (2012)
,102.3,,,102.6,,108.3,Cis woman,ANSUR (2012)
,90.8,,,81.7,,101.4,Cis woman,ANSUR (2012)
,85.2,,,68.9,,93.2,Cis woman,ANSUR (2012)
,86.1,,,76.4,,94.9,Cis woman,ANSUR (2012)
,98.5,,,85.8,,103.8,Cis woman,ANSUR (2012)
,103.7,,,85.5,,115.0,Cis woman,ANSUR (2012)
,88.6,,,82.5,,97.0,Cis woman,ANSUR (2012)
,89.7,,,78.7,,91.2,Cis woman,ANSUR (2012)
,95.5,,,94.1,,103.5,Cis woman,ANSUR (2012)
,91.8,,,84.0,,102.6,Cis woman,ANSUR (2012)
,94.9,,,84.6,,96.0,Cis woman,ANSUR (2012)
,83.0,,,79.0,,95.7,Cis woman,ANSUR (2012)
,89.7,,,77.6,,93.6,Cis woman,ANSUR (2012)
,91.6,,,82.3,,99.6,Cis woman,ANSUR (2012)
,90.0,,,72.5,,97.1,Cis woman,ANSUR (2012)
,93.4,,,90.8,,115.0,Cis woman,ANSUR (2012)
,99.6,,,90.8,,101.9,Cis woman,ANSUR (2012)
,102.0,,,94.2,,98.0,Cis woman,ANSUR (2012)
,91.9,,,86.3,,112.6,Cis woman,ANSUR (2012)
,89.3,,,73.3,,94.5,Cis woman,ANSUR (2012)
,94.3,,,85.2,,96.4,Cis woman,ANSUR (2012)
,99.0,,,89.8,,98.7,Cis woman,ANSUR (2012)
,88.5,,,87.9,,105.6,Cis woman,ANSUR (2012)
,87.3,,,75.1,,94.0,Cis woman,ANSUR (2012)
,91.3,,,86.4,,103.0,Cis woman,ANSUR (2012)
,93.0,,,77.9,,103.4,Cis woman,ANSUR (2012)
,88.3,,,88.4,,99.9,Cis woman,ANSUR (2012)
,95.6,,,94.0,,107.7,Cis woman,ANSUR (2012)
,83.5,,,76.9,,101.3,Cis woman,ANSUR (2012)
,84.7,,,75.7,,98.6,Cis woman,ANSUR (2012)
,89.1,,,78.4,,108.4,Cis woman,ANSUR (2012)
,103.2,,,99.1,,106.9,Cis woman,ANSUR (2012)
,92.8,,,78.8,,98.9,Cis woman,ANSUR (2012)
,89.2,,,80.7,,97.0,Cis woman,ANSUR (2012)
,82.1,,,72.0,,90.1,Cis woman,ANSUR (2012)
,97.8,,,84.9,,100.1,Cis woman,ANSUR (2012)
,91.5,,,85.8,,101.1,Cis woman,ANSUR (2012)
,97.3,,,88.9,,105.8,Cis woman,ANSUR (2012)
,91.1,,,75.7,,103.3,Cis woman,ANSUR (2012)
,98.1,,,82.8,,105.4,Cis woman,ANSUR (2012)
,90.0,,,82.0,,91.5,Cis woman,ANSUR (2012)
,86.2,,,73.9,,104.7,Cis woman,ANSUR (2012)
,90.9,,,78.9,,90.2,Cis woman,ANSUR (2012)
,91.3,,,73.3,,89.4,Cis woman,ANSUR (2012)
,82.5,,,74.0,,90.3,Cis woman,ANSUR (2012)
,95.1,,,80.8,,92.6,Cis woman,ANSUR (2012)
,97.6,,,96.7,,109.0,Cis woman,ANSUR (2012)
,94.5,,,90.9,,103.3,Cis woman,ANSUR (2012)
,105.7,,,96.2,,111.5,Cis woman,ANSUR (2012)
,90.4,,,83.4,,96.3,Cis woman,ANSUR (2012)
,94.6,,,94.8,,105.8,Cis woman,ANSUR (2012)
,97.6,,,84.8,,102.7,Cis woman,ANSUR (2012)
,88.7,,,72.1,,90.2,Cis woman,ANSUR (2012)
,99.1,,,86.5,,111.6,Cis woman,ANSUR (2012)
,87.7,,,79.3,,97.3,Cis woman,ANSUR (2012)
,90.0,,,73.1,,96.8,Cis woman,ANSUR (2012)
,89.3,,,75.0,,89.9,Cis woman,ANSUR (2012)
,84.5,,,74.4,,92.8,Cis woman,ANSUR (2012)
,88.0,,,78.0,,99.7,Cis woman,ANSUR (2012)
,101.0,,,86.0,,104.5,Cis woman,ANSUR (2012)
,101.6,,,90.0,,107.1,Cis woman,ANSUR (2012)
,103.3,,,95.5,,114.3,Cis woman,ANSUR (2012)
,89.5,,,75.3,,95.4,Cis woman,ANSUR (2012)
,91.9,,,82.5,,97.1,Cis woman,ANSUR (2012)
,87.0,,,77.4,,94.5,Cis woman,ANSUR (2012)
,82.5,,,67.9,,87.7,Cis woman,ANSUR (2012)
,79.2,,,71.6,,93.0,Cis woman,ANSUR (2012)
,89.2,,,69.9,,95.7,Cis woman,ANSUR (2012)
,90.4,,,81.4,,97.8,Cis woman,ANSUR (2012)
,94.5,,,85.3,,103.0,Cis woman,ANSUR (2012)
,90.8,,,78.3,,93.9,Cis woman,ANSUR (2012)
,100.5,,,86.0,,117.8,Cis woman,ANSUR (2012)
,89.5,,,75.0,,103.7,Cis woman,ANSUR (2012)
,101.4,,,96.0,,103.9,Cis woman,ANSUR (2012)
,97.8,,,87.3,,103.7,Cis woman,ANSUR (2012)
,97.5,,,92.3,,93.7,Cis woman,ANSUR (2012)
,88.9,,,79.1,,98.0,Cis woman,ANSUR (2012)
,88.4,,,77.1,,97.0,Cis woman,ANSUR (2012)
,113.5,,,98.3,,109.8,Cis woman,ANSUR (2012)
,91.4,,,78.7,,94.2,Cis woman,ANSUR (2012)
,76.6,,,65.7,,92.3,Cis woman,ANSUR (2012)
,88.0,,,78.1,,95.5,Cis woman,ANSUR (2012)
,83.4,,,74.0,,97.1,Cis woman,ANSUR (2012)
,83.4,,,81.9,,105.7,Cis woman,ANSUR (2012)
,93.6,,,80.5,,96.3,Cis woman,ANSUR (2012)
,105.2,,,101.0,,118.1,Cis woman,ANSUR (2012)
,101.5,,,90.5,,105.4,Cis woman,ANSUR (2012)
,102.6,,,92.0,,106.1,Cis woman,ANSUR (2012)
,104.3,,,92.4,,103.2,Cis woman,ANSUR (2012)
,106.2,,,100.3,,111.7,Cis woman,ANSUR (2012)
,92.1,,,78.0,,98.0,Cis woman,ANSUR (2012)
,96.3,,,100.3,,101.5,Cis woman,ANSUR (2012)
,102.9,,,86.3,,98.5,Cis woman,ANSUR (2012)
,88.4,,,85.6,,103.0,Cis woman,ANSUR (2012)
,98.3,,,90.2,,102.2,Cis woman,ANSUR (2012)
,106.5,,,101.0,,107.5,Cis woman,ANSUR (2012)
,86.9,,,75.9,,98.2,Cis woman,ANSUR (2012)
,100.4,,,89.3,,109.3,Cis woman,ANSUR (2012)
,94.0,,,84.4,,103.9,Cis woman,ANSUR (2012)
,77.0,,,66.5,,85.1,Cis woman,ANSUR (2012)
,107.2,,,93.0,,108.3,Cis woman,ANSUR (2012)
,97.1,,,80.7,,99.1,Cis woman,ANSUR (2012)
,110.0,,,95.7,,111.1,Cis woman,ANSUR (2012)
,87.3,,,86.8,,101.5,Cis woman,ANSUR (2012)
,90.7,,,78.2,,101.3,Cis woman,ANSUR (2012)
,101.9,,,96.6,,106.0,Cis woman,ANSUR (2012)
,95.0,,,77.8,,102.4,Cis woman,ANSUR (2012)
,114.3,,,98.0,,112.0,Cis woman,ANSUR (2012)
,97.0,,,85.0,,108.3,Cis woman,ANSUR (2012)
,90.3,,,67.0,,88.6,Cis woman,ANSUR (2012)
,91.6,,,74.5,,96.1,Cis woman,ANSUR (2012)
,86.8,,,82.6,,102.6,Cis woman,ANSUR (2012)
,98.7,,,86.0,,97.2,Cis woman,ANSUR (2012)
,94.2,,,79.7,,102.9,Cis woman,ANSUR (2012)
,90.8,,,70.6,,94.3,Cis woman,ANSUR (2012)
,88.1,,,73.0,,94.5,Cis woman,ANSUR (2012)
,88.2,,,74.3,,93.9,Cis woman,ANSUR (2012)
,90.7,,,80.5,,108.1,Cis woman,ANSUR (2012)
,96.6,,,91.2,,100.2,Cis woman,ANSUR (2012)
,93.1,,,85.3,,104.4,Cis woman,ANSUR (2012)
,96.8,,,84.7,,108.1,Cis woman,ANSUR (2012)
,83.0,,,72.6,,94.7,Cis woman,ANSUR (2012)
,88.3,,,79.5,,98.4,Cis woman,ANSUR (2012)
,95.9,,,83.7,,97.1,Cis woman,ANSUR (2012)
,91.0,,,81.6,,105.7,Cis woman,ANSUR (2012)
,94.0,,,81.4,,102.3,Cis woman,ANSUR (2012)
,86.9,,,69.3,,87.1,Cis woman,ANSUR (2012)
,90.0,,,79.8,,100.5,Cis woman,ANSUR (2012)
,88.7,,,80.7,,97.8,Cis woman,ANSUR (2012)
,80.7,,,77.8,,94.3,Cis woman,ANSUR (2012)
,126.6,,,130.5,,126.1,Cis woman,ANSUR (2012)
,104.2,,,91.9,,108.0,Cis woman,ANSUR (2012)
,79.1,,,61.1,,85.3,Cis woman,ANSUR (2012)
,81.4,,,69.8,,86.7,Cis woman,ANSUR (2012)
,69.5,,,61.5,,79.8,Cis woman,ANSUR (2012)
,91.2,,,85.9,,103.7,Cis woman,ANSUR (2012)
,93.4,,,88.7,,108.9,Cis woman,ANSUR (2012)
,98.4,,,91.1,,99.8,Cis woman,ANSUR (2012)
,88.7,,,73.3,,93.2,Cis woman,ANSUR (2012)
,108.1,,,97.9,,109.5,Cis woman,ANSUR (2012)
,101.2,,,96.8,,105.7,Cis woman,ANSUR (2012)
,101.8,,,94.1,,109.0,Cis woman,ANSUR (2012)
,93.5,,,73.2,,98.5,Cis woman,ANSUR (2012)
,89.6,,,76.0,,93.3,Cis woman,ANSUR (2012)
,103.6,,,90.5,,108.2,Cis woman,ANSUR (2012)
,85.0,,,71.5,,96.4,Cis woman,ANSUR (2012)
,92.6,,,87.8,,105.1,Cis woman,ANSUR (2012)
,88.8,,,78.8,,94.2,Cis woman,ANSUR (2012)
,96.7,,,90.3,,106.3,Cis woman,ANSUR (2012)
,102.6,,,87.0,,103.6,Cis woman,ANSUR (2012)
,92.0,,,84.8,,106.5,Cis woman,ANSUR (2012)
,87.9,,,82.5,,102.7,Cis woman,ANSUR (2012)
,97.2,,,95.5,,118.1,Cis woman,ANSUR (2012)
,115.7,,,110.5,,113.0,Cis woman,ANSUR (2012)
,85.0,,,78.5,,92.8,Cis woman,ANSUR (2012)
,97.6,,,97.2,,113.4,Cis woman,ANSUR (2012)
,89.9,,,79.3,,98.9,Cis woman,ANSUR (2012)
,88.8,,,79.8,,94.2,Cis woman,ANSUR (2012)
,101.0,,,95.5,,106.7,Cis woman,ANSUR (2012)
,101.0,,,92.0,,111.2,Cis woman,ANSUR (2012)
,96.7,,,85.5,,96.1,Cis woman,ANSUR (2012)
,97.5,,,91.4,,99.4,Cis woman,ANSUR (2012)
,106.6,,,93.8,,110.5,Cis woman,ANSUR (2012)
,106.2,,,96.0,,101.6,Cis woman,ANSUR (2012)
,94.1,,,90.0,,100.0,Cis woman,ANSUR (2012)
,88.0,,,78.0,,96.5,Cis woman,ANSUR (2012)
,102.7,,,93.5,,116.5,Cis woman,ANSUR (2012)
,95.3,,,89.0,,107.7,Cis woman,ANSUR (2012)
,99.7,,,82.1,,98.8,Cis woman,ANSUR (2012)
,87.0,,,79.3,,96.5,Cis woman,ANSUR (2012)
,95.6,,,77.5,,106.8,Cis woman,ANSUR (2012)
,115.2,,,103.4,,121.0,Cis woman,ANSUR (2012)
,79.5,,,66.4,,91.4,Cis woman,ANSUR (2012)
,93.7,,,90.7,,105.0,Cis woman,ANSUR (2012)
,82.6,,,76.8,,90.0,Cis woman,ANSUR (2012)
,87.8,,,67.2,,91.5,Cis woman,ANSUR (2012)
,104.7,,,96.5,,111.5,Cis woman,ANSUR (2012)
,90.0,,,78.4,,106.9,Cis woman,ANSUR (2012)
,97.6,,,90.3,,107.2,Cis woman,ANSUR (2012)
,91.2,,,84.1,,100.7,Cis woman,ANSUR (2012)
,94.0,,,87.0,,99.9,Cis woman,ANSUR (2012)
,95.5,,,85.2,,106.3,Cis woman,ANSUR (2012)
,113.0,,,99.3,,114.5,Cis woman,ANSUR (2012)
,100.1,,,86.6,,98.1,Cis woman,ANSUR (2012)
,96.1,,,75.7,,97.5,Cis woman,ANSUR (2012)
,97.3,,,90.7,,114.3,Cis woman,ANSUR (2012)
,102.1,,,85.3,,96.7,Cis woman,ANSUR (2012)
,84.0,,,77.9,,87.5,Cis woman,ANSUR (2012)
,105.3,,,92.6,,99.2,Cis woman,ANSUR (2012)
,88.8,,,82.5,,102.3,Cis woman,ANSUR (2012)
,95.5,,,93.8,,105.6,Cis woman,ANSUR (2012)
,90.9,,,75.5,,94.9,Cis woman,ANSUR (2012)
,100.1,,,86.7,,99.6,Cis woman,ANSUR (2012)
,91.0,,,78.4,,92.5,Cis woman,ANSUR (2012)
,93.3,,,75.3,,95.8,Cis woman,ANSUR (2012)
,97.4,,,91.4,,109.4,Cis woman,ANSUR (2012)
,94.7,,,82.6,,103.9,Cis woman,ANSUR (2012)
,98.6,,,87.5,,104.0,Cis woman,ANSUR (2012)
,118.0,,,109.5,,112.9,Cis woman,ANSUR (2012)
,110.0,,,107.6,,117.9,Cis woman,ANSUR (2012)
,110.1,,,108.7,,127.5,Cis woman,ANSUR (2012)
,108.0,,,101.1,,117.0,Cis woman,ANSUR (2012)
,91.3,,,93.1,,103.2,Cis woman,ANSUR (2012)
,102.6,,,88.8,,110.5,Cis woman,ANSUR (2012)
,104.7,,,97.1,,108.3,Cis woman,ANSUR (2012)
,111.3,,,101.5,,110.5,Cis woman,ANSUR (2012)
,108.0,,,99.5,,122.3,Cis woman,ANSUR (2012)
,109.4,,,106.7,,118.5,Cis woman,ANSUR (2012)
,97.4,,,85.3,,106.6,Cis woman,ANSUR (2012)
,109.6,,,93.7,,114.2,Cis woman,ANSUR (2012)
,97.6,,,96.7,,112.2,Cis woman,ANSUR (2012)
,107.8,,,111.2,,107.8,Cis woman,ANSUR (2012)
,88.6,,,70.0,,96.1,Cis woman,ANSUR (2012)
,96.2,,,90.7,,107.4,Cis woman,ANSUR (2012)
,87.2,,,81.0,,100.6,Cis woman,ANSUR (2012)
,90.1,,,90.0,,102.5,Cis woman,ANSUR (2012)
,110.0,,,93.5,,113.2,Cis woman,ANSUR (2012)
,91.0,,,85.8,,98.2,Cis woman,ANSUR (2012)
,88.3,,,79.0,,99.8,Cis woman,ANSUR (2012)
,106.0,,,96.0,,104.9,Cis woman,ANSUR (2012)
,84.6,,,77.8,,99.3,Cis woman,ANSUR (2012)
,92.0,,,79.1,,95.6,Cis woman,ANSUR (2012)
,92.6,,,83.8,,100.5,Cis woman,ANSUR (2012)
,94.6,,,84.5,,109.7,Cis woman,ANSUR (2012)
,89.9,,,79.9,,99.2,Cis woman,ANSUR (2012)
,103.2,,,92.2,,110.2,Cis woman,ANSUR (2012)
,104.3,,,95.6,,106.9,Cis woman,ANSUR (2012)
,92.9,,,84.3,,106.8,Cis woman,ANSUR (2012)
